"GEO_ID","NAME","B03002_001E","B03002_001M","B03002_002E","B03002_002M","B03002_003E","B03002_003M","B03002_004E","B03002_004M","B03002_005E","B03002_005M","B03002_006E","B03002_006M","B03002_007E","B03002_007M","B03002_008E","B03002_008M","B03002_009E","B03002_009M","B03002_010E","B03002_010M","B03002_011E","B03002_011M","B03002_012E","B03002_012M","B03002_013E","B03002_013M","B03002_014E","B03002_014M","B03002_015E","B03002_015M","B03002_016E","B03002_016M","B03002_017E","B03002_017M","B03002_018E","B03002_018M","B03002_019E","B03002_019M","B03002_020E","B03002_020M","B03002_021E","B03002_021M"
"0500000US39033","Crawford County, Ohio","42021","*****","41339","*****","40093","21","369","124","27","19","232","53","14","21","14","20","590","134","3","6","587","135","682","*****","533","107","11","15","2","4","0","24","0","24","102","106","34","39","0","24","34","39"
"0500000US39035","Cuyahoga County, Ohio","1253783","*****","1181291","*****","742480","576","367181","1585","1785","189","36534","760","247","79","2834","634","30230","1590","1156","344","29074","1507","72492","*****","42203","1707","4117","678","1731","491","342","138","58","53","16155","1505","7886","877","3217","648","4669","688"
"0500000US39037","Darke County, Ohio","51734","*****","50942","*****","49769","4","344","75","113","32","236","69","0","27","0","27","480","119","2","4","478","119","792","*****","646","66","0","27","2","3","0","27","0","27","82","59","62","44","3","6","59","45"
"0500000US39039","Defiance County, Ohio","38279","*****","34515","*****","33123","40","619","100","144","61","110","38","15","19","30","38","474","139","7","12","467","138","3764","*****","1698","283","109","77","0","24","42","56","0","24","1161","304","754","284","555","270","199","125"
"0500000US39041","Delaware County, Ohio","197008","*****","192026","*****","168906","97","6435","314","181","102","11579","385","55","39","190","122","4680","529","152","116","4528","524","4982","*****","3988","316","116","83","17","24","0","27","8","12","624","263","229","131","105","85","124","84"
"0500000US39043","Erie County, Ohio","75136","*****","71890","*****","62585","103","6459","379","205","86","443","101","6","9","110","84","2082","435","90","89","1992","419","3246","*****","1727","277","306","194","65","98","0","27","0","27","908","304","240","136","95","93","145","98"
"0500000US39045","Fairfield County, Ohio","152910","*****","149668","*****","132498","166","10698","459","87","41","2260","249","63","70","180","164","3882","495","81","101","3801","469","3242","*****","1859","304","191","144","67","57","34","34","0","27","751","335","340","166","109","70","231","148"
"0500000US39047","Fayette County, Ohio","28645","*****","28040","*****","26524","41","583","100","7","16","261","31","9","16","30","26","626","113","39","39","587","109","605","*****","352","112","0","21","0","21","0","21","0","21","195","107","58","38","48","41","10","24"
"0500000US39049","Franklin County, Ohio","1275333","*****","1206289","*****","811321","610","279711","2181","1707","279","64721","981","411","183","3102","661","45316","2476","1467","400","43849","2436","69044","*****","42219","1881","3568","578","766","298","308","165","80","73","17183","1630","4920","885","1822","464","3098","847"
"0500000US39051","Fulton County, Ohio","42305","*****","38658","*****","37727","17","162","78","142","55","170","46","14","24","16","17","427","104","0","24","427","104","3647","*****","1705","403","8","14","17","26","0","24","0","24","1424","414","493","224","326","168","167","131"
"0500000US39053","Gallia County, Ohio","30195","*****","29796","*****","28216","16","714","127","116","87","211","23","33","49","16","16","490","161","0","24","490","161","399","*****","286","92","2","6","0","24","0","24","0","24","21","32","90","81","25","45","65","78"
"0500000US39055","Geauga County, Ohio","93961","*****","92600","*****","89866","36","1149","152","136","85","565","118","0","27","23","34","861","195","11","14","850","194","1361","*****","1022","132","8","13","31","49","0","27","0","27","91","55","209","103","148","105","61","53"
"0500000US39057","Greene County, Ohio","165811","*****","161189","*****","139196","165","11531","453","180","108","4929","365","17","28","256","166","5080","578","36","28","5044","579","4622","*****","3267","325","342","197","19","22","10","15","0","27","635","234","349","177","117","74","232","159"
"0500000US39059","Guernsey County, Ohio","39274","*****","38809","*****","37043","205","463","106","79","42","148","42","0","24","201","205","875","133","0","24","875","133","465","*****","343","93","23","28","0","24","0","24","0","24","99","88","0","24","0","24","0","24"
"0500000US39061","Hamilton County, Ohio","812037","*****","786201","*****","531958","546","207494","1687","711","187","21001","697","501","167","2065","664","22471","1650","448","154","22023","1656","25836","*****","16333","1010","1276","414","175","74","128","127","40","43","6033","1023","1851","505","793","425","1058","344"
"0500000US39063","Hancock County, Ohio","75690","*****","71686","*****","67600","116","1089","175","15","25","1459","120","0","27","131","116","1392","201","20","38","1372","203","4004","*****","2369","414","61","73","28","43","0","27","0","27","899","258","647","283","387","233","260","265"
"0500000US39065","Hardin County, Ohio","31542","*****","31025","*****","30010","31","207","58","3","5","242","37","0","24","9","10","554","69","38","32","516","58","517","*****","318","98","0","24","0","24","0","24","0","24","143","95","56","50","19","22","37","40"
"0500000US39067","Harrison County, Ohio","15307","*****","15154","*****","14537","37","343","102","12","16","74","57","0","18","22","37","166","83","0","18","166","83","153","*****","95","67","0","18","0","18","0","18","0","18","55","67","3","6","3","6","0","18"
"0500000US39069","Henry County, Ohio","27316","*****","25244","*****","24601","20","210","34","41","36","99","23","0","21","14","20","279","54","8","8","271","53","2072","*****","1159","158","11","15","30","40","0","21","0","21","546","150","326","111","230","82","96","75"
"0500000US39071","Highland County, Ohio","43007","*****","42561","*****","40987","17","678","250","62","39","174","42","0","24","27","38","633","251","19","21","614","252","446","*****","338","117","104","120","0","24","0","24","0","24","4","7","0","24","0","24","0","24"
"0500000US39073","Hocking County, Ohio","28495","*****","28199","146","27480","26","231","65","20","38","86","73","0","21","25","26","357","144","0","21","357","144","296","146","220","138","0","21","0","21","0","21","0","21","30","44","46","55","37","53","9","16"
"0500000US39075","Holmes County, Ohio","43859","*****","43450","*****","42926","24","45","34","14","24","85","40","0","24","16","24","364","58","16","28","348","48","409","*****","212","104","3","6","0","24","0","24","0","24","28","25","166","95","98","91","68","60"
"0500000US39077","Huron County, Ohio","58457","*****","54693","*****","52746","85","709","144","67","63","122","37","3","7","100","88","946","160","0","27","946","160","3764","*****","2582","328","138","107","27","41","0","27","0","27","857","315","160","96","81","79","79","56"
"0500000US39079","Jackson County, Ohio","32524","*****","32183","*****","31238","21","192","101","13","20","38","47","29","42","0","24","673","97","19","21","654","95","341","*****","271","96","10","19","0","24","0","24","0","24","0","24","60","94","60","94","0","24"
"0500000US39081","Jefferson County, Ohio","66886","*****","65954","*****","60487","59","3621","203","82","54","304","72","0","27","59","51","1401","235","25","29","1376","231","932","*****","632","103","62","53","0","27","25","28","0","27","80","66","133","72","59","54","74","58"
"0500000US39083","Knox County, Ohio","61215","*****","60320","*****","58431","36","602","118","65","51","241","82","12","20","23","39","946","137","10","17","936","134","895","*****","635","122","67","80","62","77","0","27","0","27","51","45","80","55","31","34","49","48"
"0500000US39085","Lake County, Ohio","230052","*****","220191","*****","203808","130","9112","347","277","117","2813","259","18","22","181","130","3982","448","95","75","3887","439","9861","*****","6140","614","278","196","57","63","3","4","28","42","2005","448","1350","552","161","91","1189","545"
"0500000US39087","Lawrence County, Ohio","60622","*****","60046","*****","57494","27","1265","197","13","20","296","33","0","27","26","42","952","208","0","27","952","208","576","*****","426","120","0","27","0","27","31","50","0","27","8","14","111","103","18","30","93","106"
"0500000US39089","Licking County, Ohio","172293","*****","169139","*****","156063","292","6360","375","178","90","1981","361","11","18","391","305","4155","558","275","332","3880","473","3154","*****","2145","259","222","122","36","47","28","41","7","11","486","205","230","147","96","100","134","113"
"0500000US39091","Logan County, Ohio","45307","*****","44626","*****","42341","67","729","120","70","46","389","76","3","4","39","56","1055","158","24","36","1031","152","681","*****","572","69","32","19","0","24","0","24","0","24","72","65","5","7","0","24","5","7"
"0500000US39093","Lorain County, Ohio","306713","*****","276790","*****","240740","100","23924","825","695","166","3348","302","66","69","238","131","7779","803","259","226","7520","807","29923","*****","20348","777","2216","545","339","160","22","22","37","55","3507","628","3454","513","1143","338","2311","471"
"0500000US39095","Lucas County, Ohio","432379","*****","402169","*****","297943","281","80556","935","895","195","7355","377","117","27","1108","322","14195","956","282","148","13913","977","30210","*****","13755","911","1179","351","299","142","403","198","31","27","8865","895","5678","691","3482","599","2196","385"
"0500000US39097","Madison County, Ohio","43988","*****","43130","*****","38991","15","2568","157","96","63","523","76","5","9","9","15","938","164","0","24","938","164","858","*****","713","81","30","37","13","19","0","24","9","12","48","46","45","33","6","11","39","31"
"0500000US39099","Mahoning County, Ohio","231064","*****","217575","*****","175986","51","33736","545","527","134","1938","186","6","10","105","57","5277","633","19","21","5258","631","13489","*****","8764","536","1123","297","171","109","34","37","64","81","1619","360","1714","377","691","225","1023","302"
"0500000US39101","Marion County, Ohio","65344","*****","63645","*****","57826","12","3607","264","62","33","393","57","21","23","6","10","1730","268","11","13","1719","269","1699","*****","872","198","168","117","60","61","0","27","0","27","422","212","177","97","112","90","65","42"
"0500000US39103","Medina County, Ohio","177257","*****","173703","*****","166613","98","2482","247","145","78","2165","150","17","31","112","71","2169","305","74","60","2095","300","3554","*****","2298","391","98","93","88","105","43","45","0","27","695","313","332","184","40","42","292","171"
"0500000US39105","Meigs County, Ohio","23160","*****","23041","76","22399","16","308","90","41","45","18","25","0","21","8","16","267","81","0","21","267","81","119","76","100","73","0","21","0","21","0","21","0","21","4","8","15","21","0","21","15","21"
"0500000US39107","Mercer County, Ohio","40806","*****","40025","*****","38988","49","252","90","0","24","179","79","179","8","34","49","393","132","0","24","393","132","781","*****","659","74","0","24","0","24","0","24","0","24","122","74","0","24","0","24","0","24"
"0500000US39109","Miami County, Ohio","104800","*****","103103","*****","96950","21","2152","258","122","75","1404","145","19","29","28","28","2428","319","34","48","2394","304","1697","*****","1415","132","18","31","29","41","0","27","0","27","179","110","56","71","44","67","12","18"
"0500000US39111","Monroe County, Ohio","14090","*****","13940","134","13706","3","39","66","5","8","57","55","0","18","2","3","131","81","0","18","131","81","150","134","135","140","0","18","0","18","0","18","0","18","0","18","15","18","7","12","8","16"
"0500000US39113","Montgomery County, Ohio","532034","*****","516896","*****","378028","320","108566","1112","1102","277","11184","440","157","55","1365","452","16494","1297","343","141","16151","1285","15138","*****","10058","697","789","282","162","124","39","38","48","41","3188","614","854","274","480","221","374","132"
"0500000US39115","Morgan County, Ohio","14702","*****","14653","32","13559","13","681","116","9","11","29","27","0","18","6","13","369","119","5","7","364","119","49","32","39","31","5","8","0","18","0","18","0","18","0","18","5","8","5","8","0","18"
"0500000US39117","Morrow County, Ohio","34976","*****","34472","*****","33588","29","363","181","41","44","22","34","0","24","15","26","443","177","3","8","440","177","504","*****","109","135","0","24","0","24","0","24","0","24","113","120","282","210","28","47","254","226"
"0500000US39119","Muskingum County, Ohio","86076","*****","85128","*****","78838","71","2596","301","139","96","306","104","19","36","224","131","3006","296","163","144","2843","307","948","*****","278","131","93","71","42","49","0","27","0","27","161","108","374","129","149","88","225","157"
"0500000US39121","Noble County, Ohio","14443","*****","14340","60","13333","220","816","193","5","10","13","17","0","18","0","18","173","95","0","18","173","95","103","60","22","23","0","18","6","11","0","18","0","18","74","56","1","2","0","18","1","2"
"0500000US39123","Ottawa County, Ohio","40709","*****","38663","*****","37579","79","467","81","78","68","75","34","3","5","59","79","402","108","0","24","402","108","2046","*****","1327","219","0","24","12","20","0","24","0","24","496","188","211","97","152","81","59","62"
"0500000US39125","Paulding County, Ohio","18872","*****","17991","*****","17416","90","141","44","39","21","48","23","22","20","66","90","259","57","0","18","259","57","881","*****","513","137","4","7","0","18","13","18","0","18","257","130","94","54","51","32","43","39"
"0500000US39127","Perry County, Ohio","35985","*****","35680","*****","34804","45","142","71","93","82","65","60","8","22","9","15","559","128","31","37","528","116","305","*****","166","83","7","12","0","24","0","24","0","24","29","39","103","74","88","71","15","20"
"0500000US39129","Pickaway County, Ohio","57420","*****","56639","*****","53289","11","1880","142","140","58","272","106","0","27","7","11","1051","170","0","27","1051","170","781","*****","349","102","147","135","0","27","0","27","0","27","201","157","84","65","38","52","46","38"
"0500000US39131","Pike County, Ohio","28214","*****","27912","174","26881","20","311","179","109","71","31","48","0","21","12","20","568","197","0","21","568","197","302","174","62","71","0","21","0","21","0","21","0","21","144","173","96","102","96","102","0","21"
"0500000US39133","Portage County, Ohio","162644","*****","159740","*****","145949","60","6609","328","357","162","3078","206","6","11","67","60","3674","376","17","18","3657","377","2904","*****","1681","313","129","154","14","22","0","27","22","28","853","304","205","131","97","88","108","117"
"0500000US39135","Preble County, Ohio","41207","*****","40868","*****","39771","5","228","118","107","91","189","63","0","24","3","5","570","188","0","24","570","188","339","*****","232","38","11","15","0","24","0","24","0","24","4","8","92","37","9","13","83","41"
"0500000US39137","Putnam County, Ohio","33969","*****","31903","*****","31281","241","115","24","8","8","65","41","0","24","172","241","262","48","0","24","262","48","2066","*****","856","224","5","10","5","10","0","24","12","18","1025","227","163","79","144","75","19","24"
"0500000US39139","Richland County, Ohio","121324","*****","119084","*****","103900","155","9424","529","203","103","965","100","16","24","190","112","4386","536","107","119","4279","520","2240","*****","1387","211","131","73","14","18","0","27","17","25","276","126","415","172","213","148","202","97"
"0500000US39141","Ross County, Ohio","77051","*****","76104","*****","69055","85","4036","276","15","14","418","48","5","9","221","129","2354","263","8","13","2346","264","947","*****","509","123","84","59","0","27","0","27","5","8","235","109","114","125","111","125","3","5"
"0500000US39143","Sandusky County, Ohio","59299","*****","53477","*****","50206","50","1679","193","154","70","165","107","9","16","81","59","1183","227","3","5","1180","227","5822","*****","3517","443","75","70","4","6","35","41","0","27","1745","412","446","167","261","115","185","118"
"0500000US39145","Scioto County, Ohio","76377","*****","75347","*****","71300","81","2029","174","321","111","330","48","0","27","157","93","1210","220","10","14","1200","217","1030","*****","675","168","123","105","8","14","0","27","0","27","92","64","132","108","100","105","32","32"
"0500000US39147","Seneca County, Ohio","55475","*****","52681","*****","49919","21","1407","149","167","73","317","92","0","27","13","21","858","205","0","27","858","205","2794","*****","2122","175","137","108","3","6","0","27","0","27","362","138","170","91","91","77","79","43"
"0500000US39149","Shelby County, Ohio","48797","*****","48048","*****","45365","27","1298","182","151","51","460","127","0","24","17","26","757","237","99","105","658","213","749","*****","550","134","0","24","21","29","12","19","0","24","133","147","33","39","3","5","30","38"
"0500000US39151","Stark County, Ohio","373475","*****","365982","*****","323197","268","27264","816","471","230","3181","258","66","73","851","287","10952","866","253","170","10699","838","7493","*****","5325","477","228","147","41","52","19","22","0","27","1218","442","662","207","348","156","314","139"
"0500000US39153","Summit County, Ohio","541810","*****","530642","*****","419051","176","77474","1161","1053","255","17890","650","71","51","729","242","14374","1305","286","221","14088","1245","11168","*****","7861","531","578","200","130","115","11","11","0","27","1506","418","1082","391","567","287","515","261"
"0500000US39155","Trumbull County, Ohio","201794","*****","198255","*****","176071","83","16448","458","272","201","987","159","9","10","155","82","4313","524","171","163","4142","521","3539","*****","2690","230","327","167","32","50","3","8","0","27","119","73","368","162","143","109","225","130"
"0500000US39157","Tuscarawas County, Ohio","92526","*****","90083","*****","87645","27","576","110","245","107","354","116","0","27","0","27","1263","210","0","27","1263","210","2443","*****","1839","269","152","216","0","27","0","27","0","27","165","118","287","209","205","180","82","103"
"0500000US39159","Union County, Ohio","55654","*****","54739","*****","50010","197","1447","147","152","71","2013","189","49","75","226","196","842","258","74","79","768","237","915","*****","814","65","34","31","0","27","0","27","0","27","13","22","54","52","40","49","14","16"
"0500000US39161","Van Wert County, Ohio","28281","*****","27368","*****","26619","7","344","65","2","5","95","34","0","21","17","21","291","70","3","4","288","69","913","*****","592","137","0","21","56","70","0","21","0","21","149","84","116","84","87","78","29","29"
"0500000US39163","Vinton County, Ohio","13111","*****","13035","82","12668","8","61","53","18","26","20","29","0","18","0","18","268","60","6","8","262","60","76","82","76","82","0","18","0","18","0","18","0","18","0","18","0","18","0","18","0","18"
"0500000US39165","Warren County, Ohio","226564","*****","220526","*****","196153","318","7526","306","146","97","12340","377","0","27","537","333","3824","521","19","19","3805","522","6038","*****","4494","360","156","118","62","55","0","27","0","27","1119","319","207","129","101","102","106","80"
"0500000US39167","Washington County, Ohio","60671","*****","60017","*****","57721","51","744","129","292","100","391","84","10","19","51","61","808","165","5","12","803","160","654","*****","425","149","1","6","37","60","0","27","0","27","162","158","29","49","29","49","0","27"
"0500000US39169","Wayne County, Ohio","116208","*****","113906","*****","108896","53","1695","214","248","119","1106","167","12","15","119","107","1830","311","24","26","1806","310","2302","*****","1089","220","10","13","92","136","0","27","0","27","879","239","232","125","106","89","126","93"
"0500000US39171","Williams County, Ohio","36936","*****","35338","*****","34296","24","371","63","99","39","209","28","6","8","0","24","357","82","0","24","357","82","1598","*****","829","135","12","12","32","29","3","6","0","24","453","153","269","111","196","92","73","71"
"0500000US39173","Wood County, Ohio","129936","*****","122823","*****","114927","17","3395","259","156","54","2158","167","16","20","28","35","2143","320","31","34","2112","312","7113","*****","4657","389","64","39","66","46","6","10","43","63","1273","251","1004","267","571","210","433","150"
"0500000US39175","Wyandot County, Ohio","22107","*****","21477","*****","21013","12","42","41","0","21","266","114","0","21","8","12","148","95","0","21","148","95","630","*****","429","115","0","21","0","21","0","21","0","21","175","107","26","26","9","14","17","21"
"0500000US40001","Adair County, Oklahoma","22113","*****","20652","*****","8921","6","69","41","9404","291","145","33","39","35","4","6","2070","292","2","3","2068","292","1461","*****","438","113","6","9","323","101","0","17","0","17","403","126","291","117","103","94","188","81"
"0500000US40003","Alfalfa County, Oklahoma","5857","*****","5548","*****","4486","151","191","71","128","55","0","13","0","13","0","13","743","140","0","13","743","140","309","*****","60","44","0","13","3","6","0","13","0","13","170","55","76","34","39","23","37","23"
"0500000US40005","Atoka County, Oklahoma","13874","*****","13388","*****","9908","11","531","77","1429","138","86","41","8","12","9","11","1417","161","0","15","1417","161","486","*****","196","65","5","9","18","15","0","15","0","15","122","79","145","78","17","14","128","78"
"0500000US40007","Beaver County, Oklahoma","5415","*****","4170","*****","3962","13","14","22","100","53","0","13","0","13","0","13","94","48","0","13","94","48","1245","*****","386","104","0","13","0","13","0","13","0","13","848","104","11","12","11","12","0","13"
"0500000US40009","Beckham County, Oklahoma","22621","*****","19348","*****","17068","62","853","96","414","136","180","104","8","12","39","60","786","224","8","15","778","224","3273","*****","1885","377","10","19","16","31","0","17","0","17","1073","379","289","178","110","133","179","121"
"0500000US40011","Blaine County, Oklahoma","9634","*****","8631","*****","7061","3","392","12","705","108","2","3","0","13","0","13","471","111","0","13","471","111","1003","*****","555","142","7","13","7","14","0","13","0","13","386","143","48","48","39","39","9","16"
"0500000US40013","Bryan County, Oklahoma","45759","*****","43096","*****","32705","32","856","66","6752","265","246","31","46","45","23","23","2468","297","15","23","2453","292","2663","*****","1313","198","21","31","183","94","0","20","0","20","885","163","261","107","71","55","190","93"
"0500000US40015","Caddo County, Oklahoma","29342","*****","25680","*****","16783","22","652","108","6364","219","113","52","42","40","23","22","1703","261","5","6","1698","261","3662","*****","1718","280","6","9","638","166","0","17","4","6","966","283","330","131","139","80","191","100"
"0500000US40017","Canadian County, Oklahoma","136710","*****","124922","*****","104830","191","3677","334","5183","452","4042","238","4","7","380","299","6806","599","212","169","6594","572","11788","*****","5899","636","82","60","322","230","0","22","21","33","4092","613","1372","352","986","307","386","201"
"0500000US40019","Carter County, Oklahoma","48406","*****","44984","*****","34045","26","3108","174","3573","312","550","88","6","7","20","21","3682","366","17","19","3665","366","3422","*****","2063","252","0","20","270","132","0","20","4","7","601","188","484","148","246","103","238","131"
"0500000US40021","Cherokee County, Oklahoma","48599","*****","45175","*****","23265","23","634","90","16059","612","299","56","106","94","6","14","4806","626","20","23","4786","625","3424","*****","1661","301","73","81","598","220","11","17","0","20","778","327","303","148","85","97","218","107"
"0500000US40023","Choctaw County, Oklahoma","14886","*****","14259","*****","9087","21","1661","57","2247","179","2","3","22","30","21","21","1219","183","3","7","1216","183","627","*****","300","69","32","42","44","40","0","15","0","15","190","82","61","39","13","15","48","34"
"0500000US40025","Cimarron County, Oklahoma","2189","*****","1716","*****","1694","13","5","7","10","9","4","7","0","9","0","9","3","3","0","9","3","3","473","*****","435","27","0","9","0","9","0","9","0","9","33","25","5","7","5","7","0","9"
"0500000US40027","Cleveland County, Oklahoma","276733","*****","253426","*****","199785","270","12611","528","10163","756","12159","541","137","75","464","270","18107","1071","127","89","17980","1051","23307","*****","16013","786","249","155","776","262","139","88","33","40","3805","665","2292","458","933","343","1359","367"
"0500000US40029","Coal County, Oklahoma","5618","*****","5359","*****","3867","19","7","4","671","89","11","10","0","13","17","20","786","89","0","13","786","89","259","*****","74","34","0","13","12","11","0","13","0","13","90","42","83","33","49","39","34","38"
"0500000US40031","Comanche County, Oklahoma","122561","*****","106759","*****","69223","42","19507","653","5480","383","2788","223","595","132","46","38","9120","759","59","51","9061","769","15802","*****","8232","615","1147","361","909","305","176","129","53","66","2856","449","2429","489","745","282","1684","394"
"0500000US40033","Cotton County, Oklahoma","5929","*****","5476","*****","4526","13","131","16","518","119","0","13","0","13","0","13","301","121","0","13","301","121","453","*****","217","68","0","13","53","36","0","13","0","13","44","41","139","55","0","13","139","55"
"0500000US40035","Craig County, Oklahoma","14493","*****","13977","*****","9250","13","439","43","3114","159","130","5","15","12","0","15","1029","163","14","18","1015","161","516","*****","339","54","26","27","71","40","0","15","7","10","53","42","20","22","20","22","0","15"
"0500000US40037","Creek County, Oklahoma","71160","*****","68291","*****","54308","115","1513","135","7969","280","386","74","40","16","115","113","3960","327","4","6","3956","327","2869","*****","2147","200","7","10","91","57","0","22","7","11","444","180","173","66","84","45","89","55"
"0500000US40039","Custer County, Oklahoma","29209","*****","23950","*****","20037","17","927","57","784","307","329","95","10","13","0","17","1863","321","14","21","1849","317","5259","*****","3396","440","2","7","189","194","25","37","0","17","1101","365","546","267","215","158","331","191"
"0500000US40041","Delaware County, Oklahoma","42112","*****","40545","*****","26942","27","144","44","9446","369","510","31","33","13","1","2","3469","378","31","27","3438","377","1567","*****","695","124","4","5","126","48","0","20","3","6","467","99","272","88","107","52","165","69"
"0500000US40043","Dewey County, Oklahoma","4918","*****","4565","*****","4062","9","8","8","101","54","32","30","0","9","5","7","357","54","0","9","357","54","353","*****","318","27","0","9","4","7","0","9","0","9","3","4","28","24","8","10","20","22"
"0500000US40045","Ellis County, Oklahoma","4072","*****","3776","*****","3528","38","9","11","58","31","33","26","0","9","0","9","148","50","27","38","121","33","296","*****","237","35","0","9","17","20","0","9","0","9","29","21","13","11","10","10","3","4"
"0500000US40047","Garfield County, Oklahoma","62190","*****","54633","*****","46693","22","2529","428","1108","206","582","162","609","439","0","22","3112","489","34","45","3078","488","7557","*****","4453","584","41","37","116","120","0","22","0","22","2550","605","397","187","115","71","282","161"
"0500000US40049","Garvin County, Oklahoma","27823","*****","25448","*****","21108","17","653","71","1483","202","93","53","0","17","0","17","2111","216","0","17","2111","216","2375","*****","2094","99","24","25","12","12","0","17","0","17","147","69","98","59","33","33","65","44"
"0500000US40051","Grady County, Oklahoma","54733","*****","51606","*****","44714","27","1215","128","2454","320","219","89","0","22","16","25","2988","334","3","5","2985","335","3127","*****","2139","264","3","6","161","128","56","83","0","22","355","131","413","212","124","104","289","197"
"0500000US40053","Grant County, Oklahoma","4418","*****","4203","*****","3907","4","50","25","31","18","5","5","3","9","2","4","205","29","0","9","205","29","215","*****","54","35","0","9","4","6","0","9","0","9","113","33","44","28","0","9","44","28"
"0500000US40055","Greer County, Oklahoma","5943","*****","5274","*****","4457","11","495","41","145","42","0","13","0","13","0","13","177","62","7","11","170","62","669","*****","203","98","0","13","43","59","0","13","0","13","259","102","164","94","155","93","9","10"
"0500000US40057","Harmon County, Oklahoma","2721","*****","1943","*****","1576","9","238","36","11","15","20","27","0","9","0","9","98","28","0","9","98","28","778","*****","184","63","0","9","0","9","0","9","0","9","469","80","125","54","105","52","20","22"
"0500000US40059","Harper County, Oklahoma","3847","*****","2951","*****","2907","28","4","7","13","20","0","9","0","9","0","9","27","23","0","9","27","23","896","*****","717","91","0","9","0","9","0","9","0","9","161","89","18","18","6","9","12","16"
"0500000US40061","Haskell County, Oklahoma","12704","*****","12155","*****","8996","15","92","13","1447","128","88","31","2","3","0","15","1530","139","0","15","1530","139","549","*****","291","56","14","20","51","45","0","15","0","15","85","41","108","44","57","31","51","30"
"0500000US40063","Hughes County, Oklahoma","13460","*****","12736","*****","8495","15","804","33","2708","140","18","18","0","15","0","15","711","138","0","15","711","138","724","*****","584","49","0","15","44","24","0","15","0","15","34","40","62","30","22","22","40","23"
"0500000US40065","Jackson County, Oklahoma","25384","*****","19349","*****","15989","69","1666","146","389","80","327","38","20","31","17","26","941","176","45","64","896","157","6035","*****","1974","346","98","85","24","19","18","27","0","17","3053","375","868","218","573","186","295","122"
"0500000US40067","Jefferson County, Oklahoma","6223","*****","5578","*****","4862","2","80","28","396","50","2","3","0","13","1","2","237","59","0","13","237","59","645","*****","408","63","0","13","4","5","0","13","0","13","207","59","26","19","16","15","10","10"
"0500000US40069","Johnston County, Oklahoma","11041","*****","10465","*****","7700","37","206","46","707","107","8","8","0","15","0","15","1844","128","27","37","1817","122","576","*****","196","94","4","7","22","18","0","15","13","20","89","48","252","71","169","73","83","37"
"0500000US40071","Kay County, Oklahoma","44880","*****","41361","*****","33666","16","979","86","3532","293","216","64","0","20","4","6","2964","305","16","14","2948","304","3519","*****","1647","215","7","10","273","95","13","17","0","20","1264","223","315","110","95","47","220","101"
"0500000US40073","Kingfisher County, Oklahoma","15618","*****","13179","*****","11982","20","165","44","490","103","35","50","0","15","0","15","507","102","12","20","495","100","2439","*****","937","270","7","13","32","45","0","15","0","15","1379","278","84","85","55","78","29","41"
"0500000US40075","Kiowa County, Oklahoma","9001","*****","7962","*****","6709","13","314","31","383","103","69","64","6","7","0","13","481","99","0","13","481","99","1039","*****","355","110","0","13","4","5","0","13","0","13","423","156","257","118","175","106","82","68"
"0500000US40077","Latimer County, Oklahoma","10495","*****","10119","*****","6879","6","101","36","2098","119","76","57","0","15","4","6","961","119","0","15","961","119","376","*****","153","57","0","15","84","42","0","15","0","15","45","43","94","57","34","29","60","41"
"0500000US40079","Le Flore County, Oklahoma","49909","*****","46457","*****","35760","34","1034","75","5248","297","257","61","0","20","14","14","4144","314","32","32","4112","315","3452","*****","2022","227","17","16","184","92","13","13","0","20","934","208","282","85","82","39","200","77"
"0500000US40081","Lincoln County, Oklahoma","34854","*****","33688","*****","28763","30","626","71","2603","160","106","48","29","24","22","21","1539","186","25","24","1514","182","1166","*****","949","91","14","18","55","42","16","19","0","20","107","67","25","22","21","22","4","6"
"0500000US40083","Logan County, Oklahoma","46044","*****","43290","*****","35765","29","3913","184","1626","273","158","81","20","26","13","16","1795","319","13","25","1782","320","2754","*****","2384","151","32","38","54","60","4","6","0","20","144","98","136","99","106","88","30","28"
"0500000US40085","Love County, Oklahoma","9933","*****","8426","*****","7118","13","253","45","523","80","78","13","0","13","0","13","454","92","0","13","454","92","1507","*****","1146","122","0","13","22","28","0","13","0","13","264","111","75","44","11","19","64","40"
"0500000US40087","McClain County, Oklahoma","38634","*****","35586","*****","30694","7","373","69","2040","214","119","79","23","25","11","13","2326","255","0","20","2326","255","3048","*****","1949","232","48","44","97","99","0","20","0","20","727","230","227","99","52","44","175","97"
"0500000US40089","McCurtain County, Oklahoma","32966","*****","31032","*****","20673","20","2613","84","4278","248","222","40","286","20","0","20","2960","261","8","12","2952","261","1934","*****","501","196","20","29","334","134","0","20","0","20","601","211","478","155","252","105","226","118"
"0500000US40091","McIntosh County, Oklahoma","19819","*****","19285","*****","13486","15","535","80","3126","231","13","14","0","15","0","15","2125","249","0","15","2125","249","534","*****","361","75","0","15","23","29","0","15","22","27","46","35","82","65","25","33","57","56"
"0500000US40093","Major County, Oklahoma","7718","*****","6995","*****","6574","13","27","28","131","44","43","49","10","12","0","13","210","62","0","13","210","62","723","*****","351","106","0","13","18","25","0","13","0","13","320","91","34","32","18","21","16","21"
